epoch,train_loss,train_acc,test_loss,test_acc
1,2.30139187945948,0.41438824333561175,2.4598970993971214,0.3333333333333333
2,1.4653570189491494,0.5968846120984279,1.4692220932398088,0.5653044871794872
3,1.1599941651348944,0.6771082535885167,1.2407563420442433,0.6314102564102564
4,0.9679156407326847,0.7223278366370471,1.013983076199507,0.7255608974358975
5,0.8587576527777431,0.7507102272727273,0.8405585625232794,0.7363782051282052
6,0.7596393178229208,0.7776241028708134,0.8403299672481341,0.7443910256410257
7,0.7123498121252307,0.7909849196855776,0.8233297914266586,0.7584134615384616
8,0.6347777578350785,0.8146573820915926,0.6873437746977195,0.8036858974358975
9,0.6033941649577834,0.8217863550922762,0.777001142501831,0.7784455128205128
10,0.5664991288893408,0.8284187030075187,0.6734138922049449,0.8036858974358975
11,0.5469134924570461,0.8350457108680793,0.972959714440199,0.7131410256410257
12,0.5045469441971222,0.8456029989747095,0.5790942416359217,0.828926282051282
13,0.47157170792872255,0.8524008885850991,0.4829967008569302,0.8565705128205128
14,0.48273829723913947,0.8476642600820233,0.7130284370520176,0.7988782051282052
15,0.4451583678797855,0.864816515721121,0.521478628882995,0.8425480769230769
16,0.44616002911193803,0.8646830143540669,0.4898879084831629,0.8609775641025641
17,0.4205531646050029,0.8702580314422419,0.5248302740928454,0.8457532051282052
18,0.4040154804923124,0.8762762730690363,0.5427870496343343,0.844551282051282
19,0.396342955311978,0.877904989747095,0.4951934604308544,0.858573717948718
20,0.3796560973557946,0.8837203092959672,0.5255198025932679,0.8525641025641025
21,0.306760689824239,0.9059402768284348,0.46740808280614704,0.8657852564102564
22,0.27170560067495353,0.9140625,0.3682130351065634,0.8918269230769231
23,0.2889201840409985,0.9106074846206426,0.38373230292628974,0.8866185897435898
24,0.26395362061629823,0.9164228041695147,0.3823110757347865,0.8870192307692307
25,0.2574638287694036,0.9179180194805194,0.3880464143286913,0.889823717948718
26,0.2490484303153761,0.9215011961722487,0.4662651651276228,0.8553685897435898
27,0.24448971422510102,0.9231939935064936,0.34385809899331665,0.9006410256410257
28,0.23933393013506354,0.9231566131237183,0.40241686632044804,0.8862179487179487
29,0.22779641552017882,0.9256931390977443,0.4012948965223936,0.8838141025641025
30,0.22260917481276896,0.9253246753246753,0.38875592538179493,0.8850160256410257
31,0.2212595482320561,0.9279947026657552,0.35985625630769974,0.8982371794871795
32,0.21997537003684933,0.9282990857826383,0.39552738847067725,0.8818108974358975
33,0.21865943329432955,0.9262004442925496,0.43569975566023433,0.8782051282051282
34,0.21952786453842343,0.9310011534518114,0.3661596895171664,0.8966346153846154
35,0.19655654564886899,0.9349955143540669,0.39590064474405384,0.8846153846153846
36,0.2161250979905682,0.9277223598769652,0.42396732945090687,0.8802083333333334
37,0.19272566298264768,0.9366509313055366,0.39748476760891766,0.8842147435897436
38,0.20129902903958188,0.9342158663704716,0.4332030650693923,0.8842147435897436
39,0.1925227855598288,0.9368164730006835,0.43771074693172407,0.8717948717948718
40,0.18232833886785166,0.9399671052631577,0.3853905684290788,0.8930288461538461
41,0.1536912689735363,0.9509943181818182,0.35810405414742535,0.8998397435897436
42,0.150834625484059,0.9525108937115517,0.3597391427805026,0.8998397435897436
43,0.14844944295715298,0.9507219753930279,0.4691744419053579,0.8814102564102564
44,0.1395119206024358,0.9532211209842789,0.35010013106064153,0.8994391025641025
45,0.13648039696121275,0.9550848000683526,0.3622854117017526,0.9038461538461539
46,0.1352124669673768,0.9584330143540669,0.352399646758269,0.8990384615384616
47,0.13034235141179584,0.9574504442925496,0.38632932391304237,0.8970352564102564
48,0.12454367650963076,0.9596185064935064,0.3638333416520021,0.8970352564102564
49,0.13009932005850525,0.9559659090909091,0.35935744256354296,0.8942307692307693
50,0.12548904976347922,0.9588068181818182,0.3722879532485818,0.8950320512820513
