epoch,train_loss,train_acc,test_loss,test_acc
1,1.0385061125614141,0.6487573099415205,0.7039219597975414,0.7673878205128204
2,0.417534409424192,0.8660270467836257,0.43180580255058076,0.8651976495726497
3,0.3338866648705382,0.8978161549707603,0.37219812563723986,0.8892361111111111
4,0.2800152644122902,0.9131578947368421,0.3577325592852301,0.8878739316239316
5,0.24423020850303337,0.9270102339181288,0.46620889802773796,0.8530715811965812
6,0.2255800461445592,0.9301352339181287,0.2831617410605152,0.9153846153846155
7,0.20345764002444125,0.9382766812865497,0.3134741782728169,0.9106837606837608
8,0.18560953920609072,0.9420230263157895,0.32528012072046597,0.9013354700854701
9,0.17338348199968764,0.9459703947368421,0.24872606560173963,0.9245726495726496
10,0.16306885573645366,0.9514345760233919,0.2864511240687635,0.9292735042735043
11,0.14420966119291015,0.9563322368421052,0.2624784334666199,0.9268429487179487
12,0.14256672702215023,0.956451023391813,0.23187217635826932,0.9328258547008547
13,0.1247543416610968,0.9605263157894737,0.41169270674387615,0.8821314102564102
14,0.11837225710286906,0.9638157894736842,0.20164456402675973,0.9376869658119658
15,0.12061964641141362,0.9641447368421052,0.28886373171375856,0.923530982905983
16,0.11171658211755321,0.9661184210526316,0.25478375396794745,0.9237179487179488
17,0.10635614177506221,0.9691611842105263,0.19538321101831066,0.9430555555555555
18,0.09959344331597861,0.9680098684210526,0.16888202937164654,0.9590277777777778
19,0.10218693954597448,0.9698190789473684,0.1791951039340347,0.9457532051282052
20,0.0944237122453112,0.9698190789473684,0.1943887083584236,0.9537393162393163
21,0.06861792997882922,0.9779605263157894,0.15086855250669437,0.9592147435897436
22,0.06238837567461336,0.9786184210526315,0.1421285748811594,0.969284188034188
23,0.0630121439613408,0.9794773391812867,0.14439315025746408,0.9647702991452991
24,0.05865694806749448,0.9814967105263158,0.15422361174391375,0.9612179487179487
25,0.05677302425503608,0.9802631578947368,0.12733760396691246,0.9679754273504274
26,0.0532711687641782,0.9842105263157894,0.12583921280974109,0.9659722222222222
27,0.05184929438002751,0.9845394736842106,0.12843183448486445,0.9697916666666667
28,0.054650265443036146,0.9832602339181287,0.13580309157259762,0.9645032051282052
29,0.04910298012515628,0.9846217105263158,0.13003238427401004,0.9704861111111112
30,0.04826438774685621,0.9846582602339182,0.1872665981684501,0.962767094017094
31,0.046628143358496965,0.9847861842105263,0.13835650589446433,0.966159188034188
32,0.04930209161527608,0.9836348684210526,0.1254669521935284,0.9651976495726496
33,0.05178098882085913,0.9834703947368421,0.14168413397338656,0.9649305555555555
34,0.043495581372247356,0.9864309210526315,0.17330264637841739,0.9603365384615385
35,0.04390375859810248,0.9867598684210527,0.13028372106426914,0.9717147435897435
36,0.04398999098009785,0.9861842105263158,0.1779122865978732,0.9611111111111111
37,0.044138644158029865,0.9870065789473684,0.16420305743166763,0.9611378205128205
38,0.04460897816572565,0.9852796052631579,0.16528040190848212,0.9631143162393163
39,0.04316619518059796,0.9861842105263158,0.12339031852574812,0.970405982905983
40,0.04419340299312975,0.9865953947368421,0.15497382646491234,0.9673611111111111
