epoch,train_loss,train_acc,test_loss,test_acc
1,2.1395690450668337,0.22089130434782608,2.2876338465460417,0.19791666666666666
2,1.666730884552002,0.4290217391304348,1.8238176025193313,0.350933908045977
3,1.467357092857361,0.5062173913043478,1.6817016026069378,0.37823275862068967
4,1.385648699760437,0.5243260869565217,1.693355342437481,0.4084051724137931
5,1.3178782949447632,0.5385760869565217,1.4789484821516892,0.4809626436781609
6,1.2665863852500916,0.5608804347826087,1.5107677928332626,0.4515086206896552
7,1.1554438333511352,0.5959239130434782,1.3288878634058197,0.5323275862068966
8,1.0422697892189026,0.6331195652173912,1.3208341742384022,0.5621408045977011
9,0.9910735094547272,0.6500652173913044,1.1938813842576126,0.6066810344827587
10,0.9250348434448242,0.6834130434782609,1.142170605988338,0.6253591954022989
11,0.8834560289382934,0.6969673913043478,1.0954641391491067,0.6368534482758621
12,0.864105877161026,0.7038586956521738,1.0864269507342372,0.6174568965517241
13,0.8073003470897675,0.7095217391304347,1.3483214008397069,0.5908764367816093
14,0.7890461480617523,0.7242065217391304,1.0745933302517594,0.646551724137931
15,0.7986076207160949,0.7185652173913044,1.0406990339016091,0.634698275862069
16,0.7501565082073212,0.7411630434782609,0.9548072095575004,0.6828304597701149
17,0.7340878698825836,0.743804347826087,1.008476585149765,0.6688218390804598
18,0.7125487239360809,0.7509130434782608,0.9432843543332199,0.6835488505747127
19,0.6966528874635697,0.7591630434782609,0.9012847892169294,0.6975574712643678
20,0.6781733958721161,0.7672717391304348,0.8725363756048268,0.7165948275862069
21,0.5952793911695481,0.7993586956521739,0.8992768371927327,0.7033045977011494
22,0.5791971982717514,0.7996630434782609,0.8482474438075361,0.7266522988505748
23,0.5724412803649902,0.805554347826087,0.8478216333635922,0.7291666666666666
24,0.5681706321239471,0.8065108695652173,0.8952984008295782,0.7083333333333334
25,0.5429439634084702,0.8133586956521739,0.8241519825211887,0.7349137931034483
26,0.5291584140062332,0.8166521739130435,0.8350079645370615,0.747485632183908
27,0.5262847262620926,0.8193586956521739,0.8004409968852997,0.7446120689655172
28,0.5290926382541656,0.8226630434782609,0.8095778894835505,0.74066091954023
29,0.5263131228685379,0.8178586956521738,0.8021167115918522,0.7453304597701149
30,0.5142567468881607,0.8157608695652174,0.806728518214719,0.7413793103448276
31,0.4996181883811951,0.8222608695652174,0.7804136543438353,0.7579022988505748
32,0.4983394087553024,0.8269565217391304,0.7595589212302504,0.75933908045977
33,0.49161371529102327,0.8264565217391304,0.7889156654990953,0.7424568965517241
34,0.483744610786438,0.8302065217391303,0.8694031896262333,0.7352729885057472
35,0.48887140524387357,0.828304347826087,0.8103030693942103,0.7535919540229885
36,0.48890063786506655,0.8282608695652174,0.7806375509706037,0.7413793103448276
37,0.48832184278964996,0.8333586956521739,0.7950760444690441,0.7543103448275862
38,0.47848784339427947,0.8337065217391304,0.8006920012934454,0.7420977011494252
39,0.46452711045742034,0.8390652173913044,0.8283803750728739,0.740301724137931
40,0.472080907702446,0.8350108695652174,0.8626105970349806,0.733117816091954
