epoch,train_loss,train_acc,test_loss,test_acc
1,1.4042304496231832,0.6072951110482914,0.7217828528748618,0.7733172033587074
2,0.5207702746124644,0.8339615046629432,0.5848253074619505,0.8109234932141427
3,0.40334589881332295,0.8692605448048017,0.4421778529882431,0.8562105097322382
4,0.3373954790987467,0.8870040715089319,0.3863694546951188,0.8680719880976229
5,0.2882387974936711,0.8998529266892817,0.3381209640039338,0.8803416455912795
6,0.25482087060809133,0.909981684099164,0.28165913075208665,0.898014427250267
7,0.23729018525857676,0.9155511867233187,0.28606369031800166,0.8960218380659054
8,0.22245894219530257,0.9198714228401408,0.30223814927869375,0.898628639155983
9,0.21705829332533635,0.921509315535339,0.2455885620580779,0.913431855552217
10,0.20919939652085304,0.9243420249537417,0.26493178457021715,0.9053342379056489
11,0.20387878774812346,0.9260157624183343,0.2363047500451406,0.9130407610510148
12,0.19749349679209685,0.9286012259143137,0.2335546753472752,0.9163062984107907
13,0.19649597924006612,0.9283325016847132,0.24578249338600372,0.9113986545138889
14,0.19004429186645308,0.9307694195306788,0.212954770690865,0.9232842861077725
15,0.18632206932494516,0.9319960833990086,0.21400848709874684,0.9237769493689905
16,0.18331063266255354,0.9334691811723318,0.21889064146412743,0.9218124780899439
17,0.18089474139637068,0.933610695286801,0.21873918986982768,0.9217686058109643
18,0.17737613630137947,0.9349575555812545,0.21211188617679808,0.9245501135149573
19,0.17599113611014267,0.9359624762284128,0.20671236630943085,0.9270972357855902
20,0.17279231742416556,0.9368641546595167,0.2083622909254498,0.9263419648520967
21,0.15854687096649095,0.9416416636684485,0.21373963049716418,0.925427011343149
22,0.15511622748484738,0.9426683303208379,0.2082021314236853,0.9257837540064102
23,0.15302196625424058,0.9434395684136285,0.19921266982952754,0.9303607386401576
24,0.1502843428599207,0.9443541766607274,0.19994641799065802,0.9313533685146234
25,0.14894789147533868,0.9447358694690012,0.20020023319456312,0.9307599450787927
26,0.14875452775312098,0.944791595280519,0.19329457365804248,0.9330755250066775
27,0.14646201716049723,0.9455881754557292,0.20337133432428042,0.930018576597556
28,0.14509045869896287,0.9461053502489949,0.19802260845899583,0.9323778723040198
29,0.1439133439997309,0.9464763886747305,0.19745258953836228,0.9313632019564636
30,0.1424485370712845,0.9470918889631305,0.20208874576621585,0.93089111849793
31,0.14122940741087261,0.9475850690875136,0.20086265487803354,0.9293344090127538
32,0.1397511268720815,0.9479631390487939,0.20579970329999925,0.9302165496043671
33,0.13980878587616116,0.9478423358404149,0.2106821051074399,0.9299712873931624
34,0.13751953108922432,0.9487640827022799,0.20261530669199096,0.9315307878021502
35,0.1367406027489587,0.9491154274745294,0.2003971393737528,0.9325199746678018
36,0.1348484237531298,0.9496514928271198,0.19843804579642083,0.9316572662092681
37,0.13454451641361964,0.9497903388843202,0.21161271159847578,0.9295971471020299
38,0.1338975845591018,0.9501517491033901,0.2120731440683206,0.92994384765625
39,0.13269589321785852,0.950335050884046,0.2142224408686161,0.9284143170739851
40,0.1326629012430969,0.9504505269011558,0.20410187045733133,0.9325802012386485
41,0.12339718622204504,0.9536902979800576,0.20700518555111355,0.9333049806774172
42,0.12138797664328625,0.9544667561848958,0.20532841177450287,0.9335986015124198
43,0.12022519480240973,0.9548288445723684,0.20553056432141198,0.9324065640441372
44,0.11937935189589073,0.9551072416249772,0.20605538421207004,0.9346847403762687
45,0.11881527563458995,0.9553444577936541,0.20854662325647141,0.9341275467831865
46,0.11735357730404326,0.9557633695546647,0.2091583610408836,0.9334500565488115
47,0.11675397732148045,0.9560214661715324,0.21292677629325124,0.9331207536224626
48,0.11644701830258494,0.9559896190264072,0.20587273720237945,0.9346504146217282
49,0.11559620817240916,0.9564436616953353,0.21163193815284306,0.9339602739383013
50,0.11422466231804144,0.9568326001975969,0.21191187956266933,0.9327196170122196
51,0.11426042196782012,0.9567284031918174,0.21107836407091882,0.9333853175497462
52,0.11368090943678429,0.9570432696426123,0.21446919366717337,0.9331403944227431
53,0.11295483331931265,0.9573049266435947,0.21137102850609354,0.9331323868189102
54,0.11257179795127166,0.9574713902166713,0.20908954797519577,0.9346168713691907
55,0.11142747874714826,0.9579226220560353,0.21256496707598369,0.9345215887086004
56,0.11104944967909863,0.9578779789439419,0.2171221682594882,0.9332319993239183
57,0.11027617929013152,0.9583674737584521,0.2155686002638605,0.9335021450988248
58,0.10983237693772505,0.9583098294442159,0.21075503677129745,0.9334727751903046
59,0.10895662966527436,0.9587477388437728,0.2189961076610618,0.933488007895967
60,0.10858049182907531,0.958749416418243,0.2132785169614686,0.9346009083283254
61,0.1039606575118868,0.960578873840689,0.22538327309820388,0.9338023128672543
62,0.1035079379026827,0.9606825443736294,0.2147863323489825,0.9348040719317574
63,0.10258855011902357,0.9609813489412007,0.21748625702328153,0.9353227142594818
64,0.10243060900584648,0.961102393077828,0.22072399217221472,0.9342775002504007
65,0.1015064005592936,0.9613550465009366,0.22117728061146205,0.9341791136651976
66,0.10134288057880966,0.9613866081014711,0.22050189781520102,0.934588388296274
67,0.10097734938914839,0.9615645202279788,0.22196871373388502,0.9345136332715678
68,0.10030783950106094,0.961815139145879,0.22468907609581948,0.9342873336922409
69,0.10026568594927851,0.9618801808496665,0.2206465046438906,0.9344289926382212
70,0.10043740031358443,0.9618864449841238,0.2217171818845802,0.9342174562633546
71,0.09945989131535354,0.9622231020564922,0.22627792225943671,0.9338472806490385
72,0.09944509609945511,0.9622357195580912,0.22607874348759652,0.9341803656684028
73,0.09853761700031004,0.9625343991999041,0.23041447988814778,0.9332236787192842
74,0.09881122118156208,0.9623916090580455,0.2258299983210034,0.934600569244124
75,0.09786540879622886,0.9628191317731177,0.22983251710732777,0.9344942533052886
76,0.09812155922776775,0.962747941937363,0.22671266512738333,0.9334335718399439
77,0.09798880700806253,0.9628121894702577,0.23247863112224473,0.9336963620960204
78,0.09756135925846665,0.962840137147067,0.2261147614982393,0.934250947349092
79,0.09682243607546154,0.9631175794099507,0.23107286857234108,0.9329486814319579
80,0.0968306776038126,0.9632324754146107,0.233461677779754,0.9334333110059428
81,0.0942583194198577,0.9640848974038285,0.2306842181417677,0.9345548189603364
82,0.09379887160305914,0.9642654329712628,0.22916912080513108,0.9346209403796073
83,0.09405659790101804,0.9642398499605949,0.23306272410684162,0.9344740647536058
84,0.09355910493943252,0.9643850404616685,0.2248868631819884,0.9355579343616454
85,0.09302498571770756,0.9645102517646656,0.22697403613064024,0.9344904190454727
86,0.09308925791594543,0.9645398145530656,0.23323434525065953,0.9348298162476628
87,0.09263198007094232,0.9647364655433344,0.23297703762849173,0.9343885894514556
88,0.09258805453581245,0.9647770039519371,0.2341945216887527,0.9336274758363381
89,0.09255676941063844,0.9646315992924206,0.23288412027888827,0.9339184100811297
90,0.09195601441162198,0.9649688274539702,0.22947930983371204,0.9349700927734375
91,0.0922687550516505,0.9648751688282392,0.23340961337089539,0.9346399290948851
92,0.09205693564328708,0.9648710016618696,0.2356106021338039,0.9343828250200321
93,0.09209421017256222,0.9649167780290571,0.23516914976967707,0.9343210073617788
94,0.09151852455382284,0.9650455229463633,0.23510049490465057,0.9346188537075989
95,0.09130436098693233,0.9651095295510097,0.23507113051083353,0.9339195838341345
96,0.09144225334258456,0.9651369507549798,0.23654086498750582,0.9339652037009215
97,0.09121340690670829,0.9652365879705775,0.2362309464150005,0.9346673166649974
98,0.0912860019034461,0.9651190506784539,0.2379892248246405,0.9345069559211405
99,0.09074232478282954,0.9653447201377467,0.23906570937898425,0.9343169905181624
100,0.09071124412707593,0.9654336405079267,0.2338616657588217,0.934429931640625
